customer_id,age,tenure,credit_score,balance,salary,number_of_products,has_card,is_active,has_complained,satisfaction_score,points_earned,clv_estimated,is_female,geography,cardtype,age_bucket,credit_bucket,balance_bucket,clv_bucket,churn_risk,has_churned,rf_churn_prob,rf_predicted_churn
15668774,23,5,758,122739.1,102460.84,1,1,0,1,5,546,9208.64112,1,Germany,Gold,Adult,High,Medium,Medium,Churned,1,0.4654461040853745,0
15780966,32,2,709,0.0,109681.29,2,0,0,0,5,891,987.13161,1,France,Diamond,Adult,Medium,Zero,Low,Medium Risk,0,0.17334978293155792,0
15659694,53,3,634,113781.5,106345.05,2,1,1,1,5,559,5827.4006,1,Germany,Gold,Middle,Medium,Medium,Medium,Churned,1,0.6608243080349898,1
15624424,49,1,678,0.0,102472.9,2,1,1,0,1,502,614.8374,1,Spain,Gold,Middle,Medium,Zero,Low,High Risk,0,0.2696241727752756,0
15708713,35,3,633,0.0,36249.76,2,1,1,0,2,376,434.99712,0,France,Gold,Adult,Medium,Zero,Low,Low Risk,0,0.08263090968385045,0
15755405,43,9,710,128284.45,32996.89,1,1,0,1,5,538,13818.3517,0,France,Platinum,Adult,Medium,Medium,High,Churned,1,0.7220685291446856,1
15647570,45,8,640,120591.19,195123.94,1,0,0,0,5,938,16121.55348,0,Germany,Gold,Adult,Medium,Medium,High,Medium Risk,0,0.7290551762239206,1
15684348,63,8,656,0.0,57014.43,2,0,1,0,5,742,1539.38961,0,France,Diamond,Senior,Medium,Zero,Low,Medium Risk,0,0.23994137009709016,0
15702541,59,2,551,166968.28,159483.76,1,1,0,1,4,654,6444.40224,1,France,Silver,Middle,Low,High,Medium,Churned,1,0.8940778915204374,1
15646942,39,7,786,0.0,100929.59,2,0,0,0,3,958,2422.31016,1,Spain,Silver,Adult,High,Zero,Low,Medium Risk,0,0.18337664345064397,0
15748920,49,8,561,0.0,12513.07,2,1,1,0,1,517,337.85289,1,France,Silver,Middle,Low,Zero,Low,High Risk,0,0.2937124623443151,0
15694581,42,5,807,0.0,74900.9,2,1,1,0,2,791,1348.2162,0,Spain,Diamond,Adult,High,Zero,Low,Medium Risk,0,0.08710241186619967,0
15643215,38,2,602,71667.97,137111.89,2,0,0,0,3,280,3384.04611,0,Germany,Diamond,Adult,Medium,Medium,Medium,Medium Risk,0,0.23743150173094194,0
15649060,31,3,727,82729.47,60212.51,2,1,0,0,4,303,4031.72892,1,Germany,Diamond,Adult,Medium,Medium,Medium,Medium Risk,0,0.22442750928628258,0
15774258,40,1,678,0.0,187343.4,2,1,1,0,3,505,1124.0604,0,France,Platinum,Adult,Medium,Zero,Low,Low Risk,0,0.14470636814415358,0
15731553,23,8,730,0.0,183284.53,2,1,0,0,3,537,4948.68231,0,France,Silver,Adult,Medium,Zero,Medium,Medium Risk,0,0.12147905912379496,0
15617029,30,1,596,0.0,8125.39,2,1,0,0,1,951,48.75234,1,Spain,Diamond,Adult,Low,Zero,Low,Medium Risk,0,0.17298485576855538,0
15780716,39,3,686,129626.19,103220.56,2,1,1,0,5,813,6423.69432,0,Germany,Platinum,Adult,Medium,Medium,Medium,Medium Risk,0,0.18394569650334971,0
15577018,26,2,684,114035.39,96885.19,1,0,0,0,4,383,4293.02841,1,Germany,Platinum,Adult,Medium,Medium,Medium,High Risk,0,0.36949889500598126,0
15809515,32,1,797,151922.94,8877.06,1,1,0,0,2,848,3091.72116,0,Germany,Gold,Adult,High,High,Medium,Medium Risk,0,0.3615153601749394,0
15789924,39,4,658,0.0,147530.06,1,1,1,0,3,745,2212.9509,1,France,Gold,Adult,Medium,Zero,Low,Medium Risk,0,0.3774371074406407,0
15725076,27,6,653,107751.68,33389.42,2,1,1,0,3,563,8243.79542,1,Spain,Gold,Adult,Medium,Medium,Medium,Low Risk,0,0.23263532381099514,0
15672481,37,6,641,0.0,45309.24,2,1,0,0,5,940,951.49404,0,France,Diamond,Adult,Medium,Zero,Low,Medium Risk,0,0.08147519179089208,0
15574115,41,6,656,101179.23,35230.61,2,1,1,0,2,239,7822.38891,1,Spain,Gold,Adult,Medium,Medium,Medium,Medium Risk,0,0.43786670912974057,0
15661830,36,6,750,0.0,59816.41,2,1,1,0,3,371,1256.14461,1,Spain,Platinum,Adult,High,Zero,Low,Low Risk,0,0.11414574715854921,0
15665879,40,8,768,0.0,69080.46,2,0,1,0,5,334,1865.17242,1,France,Gold,Adult,High,Zero,Low,Low Risk,0,0.19632100337996597,0
15673820,33,7,568,0.0,143450.61,2,1,0,0,1,392,3442.81464,0,France,Platinum,Adult,Low,Zero,Medium,Medium Risk,0,0.12452031015098575,0
15747772,36,9,706,58571.18,40774.01,2,1,0,0,4,329,7080.3383,0,Germany,Platinum,Adult,Medium,Medium,Medium,Medium Risk,0,0.23073695113572174,0
15666197,38,8,430,153058.64,99377.27,1,1,0,0,2,393,16458.46389,1,Germany,Silver,Adult,Low,High,High,Medium Risk,0,0.4653871094709162,0
15773639,35,4,745,98270.34,133617.43,1,1,0,0,5,271,6917.77845,0,Germany,Diamond,Adult,Medium,Medium,Medium,Medium Risk,0,0.3057760992025036,0
15581893,43,1,747,130788.71,101495.0,1,0,1,1,4,292,3224.7442,0,France,Platinum,Adult,Medium,Medium,Medium,Churned,1,0.6148686554859819,1
15672447,40,7,657,99165.84,119333.95,1,0,1,1,5,267,10797.282,0,Germany,Silver,Adult,Medium,Medium,High,Churned,1,0.40529516772688395,0
15777830,42,4,639,0.0,167682.37,2,0,0,0,2,968,2515.23555,1,France,Gold,Adult,Medium,Zero,Low,Medium Risk,0,0.3514955840578238,0
15713890,44,3,704,0.0,152884.85,2,0,1,0,5,323,1834.6182,0,France,Diamond,Adult,Medium,Zero,Low,Medium Risk,0,0.21716765768796745,0
15577598,23,4,651,115636.05,70400.86,2,1,0,0,5,710,6837.8154,0,Spain,Platinum,Adult,Medium,Medium,Medium,Medium Risk,0,0.24155692411488952,0
15786042,44,2,706,185932.18,65413.41,2,1,0,0,5,536,6166.68609,1,Germany,Gold,Adult,Medium,High,Medium,Medium Risk,0,0.6069375518146732,1
15753462,30,2,632,72549.0,182728.8,2,0,1,0,3,845,3821.0292,0,Germany,Diamond,Adult,Medium,Medium,Medium,Medium Risk,0,0.14419262587195708,0
15759690,42,4,751,0.0,81442.6,2,1,1,0,2,997,1221.639,0,France,Diamond,Adult,High,Zero,Low,Medium Risk,0,0.12050634762368423,0
15801414,35,2,767,0.0,144251.38,2,0,0,0,4,348,1298.26242,1,France,Platinum,Adult,High,Zero,Low,Medium Risk,0,0.20740558673748746,0
15656141,39,5,741,0.0,40207.06,1,0,1,0,1,933,723.72708,0,France,Silver,Adult,Medium,Zero,Low,Medium Risk,0,0.3320386160366865,0
15608701,29,3,651,121890.06,54530.51,1,1,0,1,1,499,5529.96852,0,Germany,Gold,Adult,Medium,Medium,Medium,Churned,1,0.45440318873155766,0
15582892,46,2,601,99786.07,32683.88,1,1,1,1,1,284,3287.73702,0,France,Silver,Middle,Medium,Medium,Medium,Churned,1,0.6709200614708714,1
15632967,34,3,520,0.0,104703.96,2,1,1,0,5,867,1256.44752,0,France,Diamond,Adult,Low,Zero,Low,Low Risk,0,0.05520022898646268,0
15587573,27,4,626,115084.53,26907.43,2,0,1,0,3,258,6157.83795,0,Germany,Gold,Adult,Medium,Medium,Medium,Medium Risk,0,0.22940259956793463,0
15654891,30,6,811,0.0,180591.32,2,1,1,0,2,227,3792.41772,0,France,Silver,Adult,High,Zero,Medium,Low Risk,0,0.12061521314043548,0
15611365,32,9,730,127661.69,60905.51,1,0,0,0,3,542,14593.3343,1,France,Diamond,Adult,Medium,Medium,High,Medium Risk,0,0.41754383956177393,0
15749103,47,4,604,118907.6,47777.15,1,0,1,1,3,808,6662.03725,1,Germany,Platinum,Middle,Medium,Medium,Medium,Churned,1,0.7118829045977197,1
15810203,44,6,499,77627.33,108222.68,2,1,0,0,4,545,7706.58938,1,Germany,Platinum,Adult,Low,Medium,Medium,Medium Risk,0,0.5568421652360275,1
15813660,40,2,754,160625.17,3554.63,1,0,1,0,1,816,4850.74677,0,Spain,Diamond,Adult,High,High,Medium,Medium Risk,0,0.3586896566646897,0
15605673,29,8,716,0.0,78616.92,2,0,0,0,1,785,2122.65684,1,Spain,Diamond,Adult,Medium,Zero,Low,Medium Risk,0,0.08980584606281816,0
15669282,20,10,636,124266.86,100566.81,1,0,0,0,5,606,16988.05933,1,France,Diamond,Youth,Medium,Medium,High,Medium Risk,0,0.4297540705311746,0
15792726,25,8,470,127974.06,183259.35,2,1,1,0,3,360,16465.66785,1,France,Diamond,Adult,Low,Medium,High,Low Risk,0,0.30802416668283816,0
15593241,43,3,444,0.0,159131.21,2,1,1,0,4,979,1909.57452,0,France,Platinum,Adult,Low,Zero,Low,Medium Risk,0,0.22031966098421837,0
15683053,48,2,809,0.0,160976.85,1,1,0,1,1,994,1448.79165,1,Spain,Gold,Middle,High,Zero,Low,Churned,1,0.8737518476078537,1
15632736,30,3,850,104911.35,42933.26,2,1,1,0,3,334,4711.65312,1,Germany,Platinum,Adult,High,Medium,Medium,Medium Risk,0,0.2095199368887525,0
15731865,27,1,637,0.0,91291.2,2,1,0,0,4,304,547.7472,0,France,Gold,Adult,Medium,Zero,Low,Medium Risk,0,0.11628370629622083,0
15760450,43,1,512,0.0,52471.36,2,1,1,0,4,574,314.82816,0,France,Gold,Adult,Low,Zero,Low,Medium Risk,0,0.23550863941453376,0
15787204,43,1,774,110646.54,108804.28,1,0,0,0,4,597,2865.75648,1,Spain,Gold,Adult,High,Medium,Low,Medium Risk,0,0.7457031784800927,1
15650454,57,5,641,0.0,122449.18,2,1,1,0,3,720,2204.08524,0,France,Silver,Middle,Medium,Zero,Low,High Risk,0,0.2628806230769561,0
15573730,42,6,586,126704.49,41682.3,2,1,0,0,4,233,9744.6426,0,Germany,Gold,Adult,Low,Medium,Medium,Medium Risk,0,0.4460177531466462,0
15705050,30,9,611,0.0,148887.69,2,1,1,0,4,973,4466.6307,0,France,Gold,Adult,Medium,Zero,Medium,Low Risk,0,0.05266879873842493,0
15791342,31,1,660,84560.04,137784.25,1,1,1,0,1,357,2517.9063,0,Spain,Platinum,Adult,Medium,Medium,Low,Medium Risk,0,0.15127743665750293,0
15684316,43,9,532,0.0,190573.91,2,0,0,1,3,559,5717.2173,0,France,Platinum,Adult,Low,Zero,Medium,Churned,1,0.500132043978609,1
15700540,38,2,557,129893.56,102076.03,1,0,0,0,2,823,4815.49107,1,Germany,Platinum,Adult,Low,Medium,Medium,Medium Risk,0,0.4134313422156947,0
15770631,25,5,730,167385.81,56307.51,1,1,1,0,5,452,11056.68378,0,Spain,Platinum,Adult,Medium,High,High,Medium Risk,0,0.14848387427713544,0
15790594,27,6,535,0.0,49775.58,2,0,1,0,3,786,1045.28718,1,France,Silver,Adult,Low,Zero,Low,Low Risk,0,0.06970954923436118,0
15604020,36,4,773,105858.71,4395.45,1,0,1,0,2,564,5358.86725,1,Germany,Diamond,Adult,High,Medium,Medium,Medium Risk,0,0.3781392675466726,0
15637599,44,4,510,123070.89,28461.29,1,1,0,1,3,875,6580.46385,1,Germany,Diamond,Adult,Low,Medium,Medium,Churned,1,0.790950342086335,1
15736578,39,1,539,0.0,28184.7,1,1,1,0,5,445,169.1082,0,France,Platinum,Adult,Low,Zero,Low,Medium Risk,0,0.4707717333387347,0
15666332,48,2,690,0.0,3149.1,2,1,1,0,3,712,28.3419,1,Spain,Gold,Middle,Medium,Zero,Low,High Risk,0,0.24748574834952758,0
15727291,40,1,821,0.0,194273.12,2,1,0,0,5,935,1165.63872,1,France,Silver,Adult,High,Zero,Low,Medium Risk,0,0.25714605849417616,0
15785920,35,1,687,125141.24,148537.07,2,1,1,0,3,299,3394.04722,0,Germany,Silver,Adult,Medium,Medium,Medium,Medium Risk,0,0.1799275907314003,0
15658987,46,4,557,96173.17,116378.31,2,1,1,0,5,689,6554.33315,1,France,Gold,Middle,Low,Medium,Medium,High Risk,0,0.5531380511545292,1
15687719,37,5,532,0.0,6761.84,2,0,1,0,5,527,121.71312,1,Spain,Diamond,Adult,Low,Zero,Low,Low Risk,0,0.14105608374619247,0
15799641,39,2,540,0.0,81995.92,2,1,0,0,4,868,737.96328,0,Spain,Diamond,Adult,Low,Zero,Low,Medium Risk,0,0.16450021412460725,0
15758702,55,8,705,0.0,14392.68,2,1,1,0,3,761,388.60236,1,France,Gold,Middle,Medium,Zero,Low,High Risk,0,0.24367572624417652,0
15689526,35,9,542,127543.11,468.94,2,1,0,1,4,732,12768.3792,1,Germany,Silver,Adult,Low,Medium,High,Churned,1,0.27817244720804984,0
15586848,38,1,706,0.0,122379.54,2,1,0,0,1,884,734.27724,0,France,Silver,Adult,Medium,Zero,Low,Medium Risk,0,0.1324931811555117,0
15707637,56,1,765,0.0,13228.93,1,1,0,1,3,944,79.37358,1,France,Platinum,Middle,High,Zero,Low,Churned,1,0.8564944379395564,1
15719426,67,8,529,103101.56,154002.02,2,1,1,1,5,572,13437.19494,0,France,Platinum,Senior,Low,Medium,High,Churned,1,0.48262130593038927,0
15639265,54,7,714,126113.28,112777.38,1,1,0,0,3,699,12795.71952,0,France,Gold,Middle,Medium,Medium,High,High Risk,0,0.838426622070163,1
15576124,41,1,582,40488.76,128528.83,1,1,0,0,4,734,1580.94818,0,France,Gold,Adult,Low,Low,Low,Medium Risk,0,0.5291676155486121,1
15757829,40,10,609,137389.77,170122.22,2,1,0,0,1,988,20726.90796,1,Germany,Gold,Adult,Medium,Medium,High,Medium Risk,0,0.5588523025372885,1
15633227,28,9,518,85146.36,2803.89,1,0,0,0,4,275,8598.7527,1,France,Silver,Adult,Low,Medium,Medium,Medium Risk,0,0.303326970255131,0
15753092,35,5,791,129828.58,181918.26,1,1,1,1,4,249,11064.24348,0,Germany,Diamond,Adult,High,Medium,High,Churned,1,0.37997488559364606,0
15782939,42,4,747,80214.36,115241.96,1,1,0,1,5,387,5739.3474,0,France,Silver,Adult,Medium,Medium,Medium,Churned,1,0.6511161536100161,1
15746338,40,2,565,0.0,129956.13,2,1,1,0,3,520,1169.60517,1,France,Silver,Adult,Low,Zero,Low,Low Risk,0,0.17259226293983582,0
15590676,34,1,735,141796.43,45858.49,1,1,0,0,4,602,3111.07954,0,France,Gold,Adult,Medium,Medium,Medium,Medium Risk,0,0.3619978340026884,0
15599329,49,7,697,195238.29,131083.56,4,0,1,1,2,503,18765.06864,1,France,Gold,Middle,Medium,High,High,Churned,1,0.8523246924586565,1
15783097,27,6,813,111348.15,46422.46,1,1,0,0,1,822,8769.24216,0,Germany,Silver,Adult,High,Medium,Medium,High Risk,0,0.4073144402403324,0
15597885,43,6,772,0.0,57675.88,2,1,1,0,5,807,1211.19348,0,France,Platinum,Adult,High,Zero,Low,Medium Risk,0,0.14218002365096402,0
15597467,71,8,606,0.0,169741.96,2,1,1,0,4,814,4583.03292,1,France,Gold,Senior,Medium,Zero,Medium,Medium Risk,0,0.292203900166488,0
15724764,42,10,667,64404.26,26022.37,2,0,0,0,5,577,7943.20681,1,Germany,Diamond,Adult,Medium,Medium,Medium,Medium Risk,0,0.4145614432647353,0
15778418,40,9,637,154309.67,125334.16,1,1,1,1,3,659,19190.9918,0,Germany,Platinum,Adult,Medium,High,High,Churned,1,0.45949603054286575,0
15684769,67,10,542,129431.36,21343.74,1,0,1,0,5,521,14941.79302,0,France,Gold,Senior,Low,Medium,High,Medium Risk,0,0.4437915141031338,0
15756167,43,5,762,134204.67,139971.01,1,1,1,0,4,672,10571.75838,1,Spain,Diamond,Adult,High,Medium,High,Medium Risk,0,0.5904749747646661,1
15632439,39,4,698,0.0,47455.82,2,0,1,0,5,639,711.8373,1,France,Silver,Adult,Medium,Zero,Low,Low Risk,0,0.17331711812793826,0
15755138,32,8,850,0.0,55593.8,2,1,1,0,2,341,1501.0326,1,France,Silver,Adult,High,Zero,Low,Low Risk,0,0.08814467309548309,0
15659092,50,5,621,0.0,191756.54,2,1,0,1,5,344,3451.61772,1,France,Diamond,Middle,Medium,Zero,Medium,Churned,1,0.5681668643576855,1
15742116,48,9,671,116711.06,76373.38,2,0,0,0,1,489,13962.3074,1,Germany,Silver,Middle,Medium,Medium,High,High Risk,0,0.7442738830748064,1
15801994,31,9,775,0.0,169278.51,2,1,0,0,3,246,5078.3553,0,France,Silver,Adult,High,Zero,Medium,Medium Risk,0,0.12413186676156326,0
15647572,34,0,504,54980.81,136909.88,1,1,1,0,1,475,960.53774,0,Spain,Platinum,Adult,Low,Medium,Low,Medium Risk,0,0.29231822042182276,0
15644551,37,3,751,99773.85,54865.92,2,1,0,0,2,403,4649.34504,1,Spain,Platinum,Adult,High,Medium,Medium,Medium Risk,0,0.3540586113689994,0
15709135,30,7,691,101231.77,156529.44,2,0,0,0,2,368,11855.24816,0,Germany,Gold,Adult,Medium,Medium,High,High Risk,0,0.2214501499333157,0
15684469,32,2,841,117070.21,113482.2,1,1,0,0,3,697,4533.4461,0,Germany,Silver,Adult,High,Medium,Medium,High Risk,0,0.29078121429975795,0
15627637,23,8,709,73314.04,63446.47,2,1,0,0,3,706,8311.31829,0,Germany,Diamond,Adult,Medium,Medium,Medium,Medium Risk,0,0.24084967658888104,0
15667093,37,2,673,0.0,13624.02,1,1,1,0,2,307,122.61618,0,France,Gold,Adult,Medium,Zero,Low,Medium Risk,0,0.3504890482491293,0
15690589,37,9,541,212314.03,148814.54,1,0,1,0,1,369,25695.8392,0,France,Diamond,Adult,Low,High,High,Medium Risk,0,0.3111219887273097,0
15595350,31,3,661,136067.82,65567.91,2,1,0,0,3,796,6229.52772,1,France,Gold,Adult,Medium,Medium,Medium,Medium Risk,0,0.3123092207801145,0
15777586,42,2,784,109052.04,6409.55,2,1,0,0,5,985,3329.24715,1,Spain,Gold,Adult,High,Medium,Medium,Medium Risk,0,0.44775612450988994,0
15804064,35,2,742,79126.17,126997.53,1,1,1,0,3,974,3516.76287,1,France,Diamond,Adult,Medium,Medium,Medium,Medium Risk,0,0.23663983549404244,0
15717770,55,7,850,0.0,171762.87,1,0,0,1,3,987,4122.30888,1,Spain,Silver,Middle,High,Zero,Medium,Churned,1,0.8918285339944242,1
15754443,35,9,443,108308.0,129031.19,1,1,0,1,4,476,14701.7357,1,France,Platinum,Adult,Low,Medium,High,Churned,1,0.5044992293353203,1
15776939,48,3,778,102290.56,182691.31,2,1,0,0,1,434,6283.91812,1,Germany,Platinum,Middle,High,Medium,Medium,High Risk,0,0.6931122653737251,1
15713517,39,6,529,102025.08,12351.01,2,1,0,0,1,540,7401.12681,0,France,Silver,Adult,Low,Medium,Medium,Medium Risk,0,0.362504481439109,0
15683522,37,2,678,113383.07,135123.96,1,1,1,0,2,767,4617.60774,1,Germany,Diamond,Adult,Medium,Medium,Medium,Medium Risk,0,0.3472607016775844,0
15673995,65,9,516,102541.1,181490.42,1,1,0,0,4,933,15698.8226,1,Spain,Platinum,Senior,Low,Medium,High,Medium Risk,0,0.843613369296839,1
15771054,35,5,469,0.0,186490.37,2,1,0,0,4,698,3356.82666,0,Spain,Silver,Adult,Low,Zero,Medium,Medium Risk,0,0.16890733782416611,0
15578788,40,6,786,0.0,41248.8,2,0,0,0,5,326,866.2248,0,Spain,Platinum,Adult,High,Zero,Low,Medium Risk,0,0.1590689029350227,0
15737408,41,6,703,109941.51,116267.28,1,1,0,0,5,500,10137.51858,1,France,Silver,Adult,Medium,Medium,High,Medium Risk,0,0.5430292893925706,1
15750837,41,0,579,141749.68,9201.53,1,0,1,0,2,602,1445.10139,0,Germany,Platinum,Adult,Low,Medium,Low,Medium Risk,0,0.4724494788852208,0
15576022,38,5,565,0.0,80630.32,2,0,1,0,5,441,1451.34576,0,France,Platinum,Adult,Low,Zero,Low,Low Risk,0,0.088163114705248,0
15635502,44,2,443,0.0,159165.7,1,1,0,0,3,351,1432.4913,0,France,Platinum,Adult,Low,Zero,Low,Medium Risk,0,0.7475423821294366,1
15627298,37,7,589,85146.48,86490.09,2,1,0,1,2,806,8887.48056,0,France,Silver,Adult,Low,Medium,Medium,Churned,1,0.40580651283924196,0
15811415,44,6,691,134066.1,197572.41,2,1,1,0,4,335,13533.64761,1,France,Platinum,Adult,Medium,Medium,High,Medium Risk,0,0.5227619560631043,1
15645059,28,8,711,0.0,105159.89,2,0,0,0,2,459,2839.31703,1,France,Gold,Adult,Medium,Zero,Low,Medium Risk,0,0.09069285921998681,0
15689671,27,4,775,0.0,40807.26,1,1,1,0,1,923,612.1089,0,Spain,Diamond,Adult,High,Zero,Low,Medium Risk,0,0.23546605280294855,0
15718667,35,7,621,87619.29,143.34,1,1,0,0,2,270,7012.98336,0,France,Diamond,Adult,Medium,Medium,Medium,Medium Risk,0,0.2971913337938093,0
15803202,51,10,350,0.0,125823.79,1,1,1,1,4,383,4152.18507,0,France,Gold,Middle,Low,Zero,Medium,Churned,1,0.642699875925431,1
15593683,30,8,668,0.0,138465.7,2,1,0,0,5,443,3738.5739,1,Spain,Platinum,Adult,Medium,Zero,Medium,Medium Risk,0,0.13086488878849123,0
15703394,27,3,633,0.0,44008.91,2,1,0,0,1,612,528.10692,0,Spain,Silver,Adult,Medium,Zero,Low,Medium Risk,0,0.050832435002370946,0
15570289,43,8,697,103409.16,66893.28,1,1,0,1,2,593,11112.94296,0,Germany,Gold,Adult,Medium,Medium,High,Churned,1,0.6596673571021359,1
15567437,30,7,734,123040.38,76503.06,1,1,1,0,2,645,11679.30384,1,Germany,Platinum,Adult,Medium,Medium,High,Medium Risk,0,0.3330007939853221,0
15711687,41,4,434,108128.52,56784.11,1,0,1,0,1,695,6258.18765,0,France,Platinum,Adult,Low,Medium,Medium,Medium Risk,0,0.44432734391395146,0
15656592,48,8,646,169023.33,175657.55,2,1,1,0,4,593,19954.85355,0,Germany,Platinum,Middle,Medium,High,High,High Risk,0,0.4582527311478104,0
15634373,30,5,764,0.0,105155.66,2,0,1,0,3,876,1892.80188,0,France,Diamond,Adult,High,Zero,Low,Low Risk,0,0.04178879072638709,0
15769125,41,10,727,0.0,47468.56,2,0,1,0,5,408,1566.46248,1,Spain,Diamond,Adult,Medium,Zero,Low,Medium Risk,0,0.2576465523130492,0
15711386,29,6,724,0.0,64729.51,2,0,1,0,5,957,1359.31971,1,France,Silver,Adult,Medium,Zero,Low,Low Risk,0,0.10694754665505245,0
15714241,42,9,749,222267.63,101108.85,1,0,0,1,4,763,25260.0285,0,Spain,Gold,Adult,Medium,High,High,Churned,1,0.6789939230271922,1
15642530,47,10,706,144090.42,140938.95,1,1,0,1,5,240,20500.93155,1,Germany,Diamond,Middle,Medium,Medium,High,Churned,1,0.847731117321405,1
15713599,30,10,728,114835.43,37662.49,1,0,1,0,5,548,13874.75947,0,France,Platinum,Adult,Medium,Medium,High,Medium Risk,0,0.16945850805063334,0
15744770,44,2,636,0.0,86414.41,2,0,0,0,1,663,777.72969,0,France,Silver,Adult,Medium,Zero,Low,Medium Risk,0,0.309698645059258,0
15780498,34,3,634,145030.92,41820.65,1,1,1,0,5,529,6303.0846,0,France,Diamond,Adult,Medium,Medium,Medium,Medium Risk,0,0.1762756402290301,0
15624397,43,8,627,71240.3,127734.16,1,0,1,0,2,415,9860.44932,0,France,Diamond,Adult,Medium,Medium,Medium,Medium Risk,0,0.46993563443014,0
15615219,59,5,518,138772.15,123872.0,1,0,1,0,4,968,10556.025,0,France,Platinum,Middle,Low,Medium,High,High Risk,0,0.5514614250172195,1
15570908,29,7,687,93617.07,113050.92,1,0,1,0,2,856,10202.58768,1,Spain,Platinum,Adult,Medium,Medium,High,Medium Risk,0,0.23709565388873982,0
15762855,23,8,622,0.0,131389.39,2,1,1,0,3,390,3547.51353,1,Spain,Silver,Adult,Medium,Zero,Medium,Low Risk,0,0.10504603992553717,0
15661827,45,4,693,0.0,26589.56,2,1,1,0,5,898,398.8434,1,Spain,Silver,Adult,Medium,Zero,Low,Medium Risk,0,0.2174691554288142,0
15746035,25,9,450,74237.2,195463.35,2,0,1,0,3,547,13287.6205,0,Spain,Silver,Adult,Low,Medium,High,Low Risk,0,0.20461210268618898,0
15691906,49,5,664,127421.78,108876.75,2,1,0,1,2,923,9605.0883,1,Germany,Platinum,Middle,Medium,Medium,Medium,Churned,1,0.7906101226988453,1
15793424,28,8,663,61274.7,136054.45,2,1,0,0,4,244,9188.19315,1,Spain,Platinum,Adult,Medium,Medium,Medium,Medium Risk,0,0.204666122112383,0
15577905,34,8,660,106486.66,182262.66,2,0,1,0,5,322,14504.89122,0,France,Silver,Adult,Medium,Medium,High,Low Risk,0,0.18474209386901028,0
15667216,29,10,579,73194.52,129209.09,2,1,1,0,1,853,12315.29717,1,France,Platinum,Adult,Low,Medium,High,Low Risk,0,0.21968816676277045,0
15673971,44,6,655,146498.76,64853.51,1,1,0,1,1,472,11616.83691,1,Germany,Platinum,Adult,Medium,Medium,High,Churned,1,0.6956393418689479,1
15701238,47,1,683,0.0,148989.15,2,1,0,0,5,745,893.9349,0,France,Platinum,Middle,Medium,Zero,Low,High Risk,0,0.3608840551858213,0
15644849,32,2,655,0.0,71047.51,1,1,1,0,2,506,639.42759,1,France,Diamond,Adult,Medium,Zero,Low,Medium Risk,0,0.32667831918831935,0
15635531,30,8,575,0.0,185341.63,2,1,0,0,3,597,5004.22401,1,Spain,Gold,Adult,Low,Zero,Medium,Medium Risk,0,0.16975764553796405,0
15632263,30,5,574,120355.0,137793.35,1,1,0,0,3,420,9701.5803,0,Spain,Silver,Adult,Low,Medium,Medium,Medium Risk,0,0.2915092046299167,0
15720110,32,2,795,117265.21,198317.23,1,1,1,0,2,333,5302.81137,0,France,Platinum,Adult,High,Medium,Medium,Medium Risk,0,0.29560806565805026,0
15619045,43,4,776,0.0,162137.5,2,0,1,0,1,228,2432.0625,1,France,Diamond,Adult,High,Zero,Low,Medium Risk,0,0.3946014503736771,0
15697510,52,7,707,0.0,109688.82,1,1,0,1,1,533,2632.53168,1,Spain,Silver,Middle,Medium,Zero,Low,Churned,1,0.8828892933808871,1
15784923,37,3,705,109974.22,36320.87,1,1,1,1,3,637,4834.81924,1,Germany,Silver,Adult,Medium,Medium,Medium,Churned,1,0.3471306558537852,0
15567383,44,2,678,98009.13,31384.86,2,0,1,0,3,985,3222.73764,1,Germany,Silver,Adult,Medium,Medium,Medium,Medium Risk,0,0.4659959494199984,0
15732621,34,10,663,0.0,114083.73,1,1,1,0,3,664,3764.76309,0,France,Platinum,Adult,Medium,Zero,Medium,Medium Risk,0,0.2090141891881271,0
15757981,66,8,748,0.0,163331.65,1,1,1,0,4,671,4409.95455,0,France,Gold,Senior,Medium,Zero,Medium,Medium Risk,0,0.4453223391345676,0
15727819,34,10,677,171671.9,50777.77,1,1,1,0,1,392,20559.57541,1,Spain,Diamond,Adult,Medium,High,High,Medium Risk,0,0.4494365787985575,0
15738088,63,10,634,0.0,30772.86,2,1,0,1,3,350,1015.50438,0,Spain,Diamond,Senior,Medium,Zero,Low,Churned,1,0.5423997895611045,1
15765173,60,3,350,0.0,113796.15,1,0,0,1,1,958,1365.5538,1,France,Silver,Middle,Low,Zero,Low,Churned,1,0.8743409768119306,1
15665159,61,0,727,128213.96,188729.08,2,1,1,1,1,708,1848.32684,0,France,Silver,Senior,Medium,Medium,Low,Churned,1,0.5320690558451363,1
15618203,51,8,773,116197.65,86701.4,2,1,1,0,3,345,12798.7263,0,Germany,Gold,Middle,High,Medium,High,High Risk,0,0.5505341386974503,1
15791452,39,1,675,0.0,153129.22,2,1,0,0,1,791,918.77532,0,France,Diamond,Adult,Medium,Zero,Low,Medium Risk,0,0.1334364567699549,0
15638159,36,6,649,86607.39,19825.09,1,0,0,0,3,998,6478.84419,1,Spain,Platinum,Adult,Medium,Medium,Medium,Medium Risk,0,0.4131807410531836,0
