customer_id,age,tenure,number_of_products,has_card,is_active,has_complained,satisfaction_score,points_earned,credit_score,balance,salary,has_churned,is_female,geography,cardtype,clv_estimated,age_bucket,credit_bucket,balance_bucket,salary_bucket,clv_bucket,churn_risk
15802560,48,6,1,1,1,0,2,296,470,140576.11,116971.05,0,1,Spain,Diamond,12296.71975,Middle,Low,Medium,Medium,High,High Risk
15728608,34,9,2,0,1,0,4,985,688,91025.58,163783.00,0,1,Germany,Silver,14016.04800,Adult,Medium,Medium,High,High,Medium Risk
15770474,33,1,3,0,1,1,3,797,685,0.00,70221.13,1,1,France,Platinum,421.32678,Adult,Medium,Zero,Medium,Low,Churned
15724444,38,1,2,1,1,0,5,511,567,125877.65,107841.77,0,1,France,Diamond,3164.60362,Adult,Low,Medium,Medium,Medium,Low Risk
15753110,64,3,2,1,0,1,4,608,720,45752.78,79623.28,1,0,Spain,Silver,2785.59056,Senior,Medium,Low,Medium,Low,Churned
15711521,39,3,1,1,1,0,3,985,609,121778.71,138399.67,0,0,France,Platinum,6531.94444,Adult,Medium,Medium,Medium,Medium,Medium Risk
15632816,49,2,1,1,1,0,2,596,521,127948.57,182765.14,0,1,Germany,Gold,5483.34336,Middle,Low,Medium,High,Medium,High Risk
15693637,30,7,2,1,1,0,3,356,556,0.00,186648.19,0,1,France,Gold,4479.55656,Adult,Low,Zero,High,Medium,Low Risk
15725509,30,5,2,1,1,0,3,264,662,115286.68,149587.92,0,0,Germany,Gold,9609.78336,Adult,Medium,Medium,Medium,Medium,Medium Risk
15684645,41,9,2,1,0,0,3,981,704,62078.21,129050.67,0,0,Germany,Platinum,10079.34110,Adult,Medium,Medium,Medium,High,Medium Risk
15692235,38,1,2,1,0,0,4,740,750,0.00,47764.99,0,1,France,Gold,286.58994,Adult,High,Zero,Low,Low,Medium Risk
15777459,32,4,2,1,1,1,1,707,619,175406.13,172792.43,1,1,Spain,Diamond,11362.19295,Adult,Medium,High,High,High,Churned
15656937,26,1,1,1,0,0,1,855,468,131643.25,64436.16,0,0,Spain,Platinum,3019.48196,Adult,Low,Medium,Medium,Medium,Medium Risk
15610643,44,3,1,1,0,0,4,412,435,151739.65,167461.50,0,0,Germany,Gold,8079.12400,Adult,Low,High,High,Medium,Medium Risk
15777315,43,6,2,0,0,0,5,286,529,93616.35,98348.66,0,0,France,Gold,8618.46636,Adult,Low,Medium,Medium,Medium,Medium Risk
15611058,60,5,2,1,1,1,4,476,702,138597.54,41536.59,1,1,Germany,Gold,9063.51102,Middle,Medium,Medium,Low,Medium,Churned
15630413,41,5,2,1,1,0,5,445,608,0.00,72462.25,0,1,France,Gold,1304.32050,Adult,Medium,Zero,Medium,Low,Medium Risk
15635942,40,9,2,1,0,1,5,359,576,0.00,112465.19,1,0,France,Silver,3373.95570,Adult,Low,Zero,Medium,Medium,Churned
15648858,27,1,1,0,1,0,4,871,666,85225.21,64511.44,0,1,France,Silver,2091.57284,Adult,Medium,Medium,Medium,Low,Medium Risk
15810732,36,8,2,1,0,0,3,694,730,148749.29,91830.75,0,1,France,Gold,15866.86635,Adult,Medium,Medium,Medium,High,Medium Risk
15705448,52,7,1,1,1,1,4,309,647,130013.12,190806.36,1,0,Germany,Silver,14980.40224,Middle,Medium,Medium,High,High,Churned
15730488,27,1,1,0,1,0,3,638,516,0.00,112311.15,0,1,Spain,Platinum,673.86690,Adult,Low,Zero,Medium,Low,Medium Risk
15620443,81,6,2,1,1,0,4,774,711,0.00,72276.24,0,1,France,Silver,1517.80104,Senior,Medium,Zero,Medium,Low,Medium Risk
15741078,54,7,2,0,1,0,3,421,736,111729.47,84920.49,0,0,France,Platinum,10976.44936,Middle,Medium,Medium,Medium,High,High Risk
15753161,36,5,2,1,0,0,2,760,768,180169.44,17348.56,0,1,France,Gold,11122.44048,Adult,High,High,Low,High,Medium Risk
15711396,40,8,2,1,1,0,5,778,427,0.00,82870.75,0,0,Spain,Silver,2237.51025,Adult,Low,Zero,Medium,Low,Low Risk
15593499,47,6,1,1,0,1,3,510,686,0.00,32080.69,1,1,Spain,Platinum,673.69449,Middle,Medium,Zero,Low,Low,Churned
15579189,42,5,2,0,1,0,4,915,690,0.00,120512.08,0,1,France,Platinum,2169.21744,Adult,Medium,Zero,Medium,Low,Medium Risk
15743545,29,2,2,1,0,0,1,373,647,0.00,179032.68,0,1,Spain,Diamond,1611.29412,Adult,Medium,Zero,High,Low,Medium Risk
15791316,35,3,2,1,1,0,2,253,714,0.00,95623.28,0,0,France,Platinum,1147.47936,Adult,Medium,Zero,Medium,Low,Low Risk
15608246,36,8,1,1,1,1,4,666,736,103914.17,110035.88,1,1,Germany,Gold,12323.24406,Adult,Medium,Medium,Medium,High,Churned
15676526,34,4,1,1,1,0,1,626,608,88772.87,168822.01,0,1,France,Gold,6970.97365,Adult,Medium,Medium,High,Medium,Medium Risk
15813911,39,5,1,1,0,0,5,754,809,0.00,77705.75,0,1,France,Diamond,1398.70350,Adult,High,Zero,Medium,Low,Medium Risk
15630195,40,6,1,1,1,0,1,966,745,131184.67,49815.62,0,1,France,Diamond,10229.05492,Adult,Medium,Medium,Low,High,Medium Risk
15736250,38,2,1,0,1,1,3,399,781,117810.79,65632.33,1,0,France,Silver,4125.01467,Adult,High,Medium,Medium,Medium,Churned
15671334,31,4,1,1,0,0,4,371,527,0.00,169361.89,0,0,France,Gold,2540.42835,Adult,Low,Zero,High,Low,Medium Risk
15574169,32,0,1,1,0,0,2,238,595,92466.21,4721.30,0,1,Germany,Platinum,938.82600,Adult,Low,Medium,Low,Low,Medium Risk
15718839,38,2,2,0,1,0,4,264,850,102741.15,23974.85,0,1,Germany,Silver,3298.00815,Adult,High,Medium,Low,Medium,Medium Risk
15762331,37,9,1,1,0,0,5,255,569,178755.84,199929.17,0,0,France,Gold,23873.45910,Adult,Low,High,High,High,Medium Risk
15606901,43,7,2,1,0,0,4,937,728,0.00,40023.70,0,0,France,Diamond,960.56880,Adult,Medium,Zero,Low,Low,Medium Risk
15713559,32,5,2,1,1,0,1,628,473,146602.25,72946.95,0,1,Germany,Platinum,10109.18010,Adult,Low,Medium,Medium,High,Medium Risk
15768881,29,2,2,1,1,0,3,252,738,0.00,170421.13,0,0,France,Gold,1533.79017,Adult,Medium,Zero,High,Low,Low Risk
15743075,35,6,2,1,1,0,1,710,659,0.00,58879.11,0,0,France,Gold,1236.46131,Adult,Medium,Zero,Medium,Low,Low Risk
15660980,38,6,2,1,1,0,4,486,597,115702.67,25059.05,0,0,Spain,Diamond,8625.42695,Adult,Low,Medium,Low,Medium,Low Risk
15810942,61,2,1,0,1,0,3,335,445,137655.31,29909.84,0,1,Germany,Platinum,4398.84786,Senior,Low,Medium,Low,Medium,Medium Risk
15728362,29,3,2,1,0,0,1,556,671,0.00,158043.11,0,1,France,Diamond,1896.51732,Adult,Medium,Zero,High,Low,Medium Risk
15683339,34,6,1,1,0,1,5,248,656,59877.33,14032.62,1,1,Spain,Silver,4486.09812,Adult,Medium,Medium,Low,Medium,Churned
15685476,31,5,1,0,1,0,3,967,658,100082.14,49809.88,0,0,France,Gold,6901.50624,Adult,Medium,Medium,Low,Medium,Medium Risk
15663650,52,10,3,1,0,1,4,352,698,107304.39,28806.32,1,0,Germany,Platinum,12754.09146,Middle,Medium,Medium,Low,High,Churned
15617434,38,9,1,0,1,0,5,544,655,0.00,90490.33,0,0,Spain,Platinum,2714.70990,Adult,Medium,Zero,Medium,Low,Medium Risk
15622470,41,10,1,1,1,0,3,317,772,96032.22,75825.57,0,0,Spain,Diamond,13065.78801,Adult,High,Medium,Medium,High,Medium Risk
15703682,33,10,1,0,0,0,1,818,681,0.00,158336.36,0,0,Spain,Platinum,5225.09988,Adult,Medium,Zero,High,Medium,Medium Risk
15727391,29,9,2,1,0,0,4,270,688,144553.50,143454.95,0,0,Germany,Silver,18758.99850,Adult,Medium,Medium,Medium,High,Medium Risk
15711062,40,5,2,1,1,0,3,531,633,86172.81,117279.49,0,0,Germany,Diamond,7281.39942,Adult,Medium,Medium,Medium,Medium,Medium Risk
15567339,73,9,1,1,1,0,1,393,735,0.00,114283.33,0,0,France,Silver,3428.49990,Senior,Medium,Zero,Medium,Medium,Medium Risk
15760662,29,2,1,1,1,0,1,836,521,87212.80,994.86,0,1,Germany,Platinum,2625.33774,Adult,Low,Medium,Low,Low,Medium Risk
15605737,36,5,2,1,0,0,2,920,541,0.00,124795.84,0,0,France,Platinum,2246.32512,Adult,Low,Zero,Medium,Low,Medium Risk
15692977,36,2,2,0,0,0,5,351,612,130700.92,77592.80,0,1,Germany,Diamond,4619.36280,Adult,Medium,Medium,Medium,Medium,Medium Risk
15672082,62,3,2,1,0,0,2,845,562,0.00,105986.01,0,0,France,Gold,1271.83212,Senior,Low,Zero,Medium,Low,Medium Risk
15600280,32,6,2,0,0,0,3,639,703,0.00,33606.52,0,1,France,Platinum,705.73692,Adult,Medium,Zero,Low,Low,Medium Risk
15804052,23,6,2,1,1,0,4,416,710,0.00,134188.11,0,0,Spain,Silver,2817.95031,Adult,Medium,Zero,Medium,Low,Low Risk
15576065,40,5,1,1,1,1,2,964,731,171325.98,159718.27,1,1,Spain,Silver,13154.48766,Adult,Medium,High,High,High,Churned
15796838,58,4,1,0,1,0,4,243,703,92930.92,85148.78,0,0,Spain,Diamond,5923.77770,Middle,Medium,Medium,Medium,Medium,High Risk
15693526,40,0,1,1,0,0,5,837,618,0.00,119059.13,0,1,France,Gold,357.17739,Adult,Medium,Zero,Medium,Low,Medium Risk
15748595,29,1,2,1,1,0,2,693,689,77556.79,122998.26,0,1,France,Silver,2289.12536,Adult,Medium,Medium,Medium,Low,Low Risk
15679029,33,7,1,0,0,0,5,504,718,102874.28,117841.06,0,0,France,Silver,11058.12784,Adult,Medium,Medium,Medium,High,Medium Risk
15753639,37,5,2,0,0,0,3,808,608,146093.39,160593.41,0,0,France,Silver,11656.28478,Adult,Medium,Medium,High,High,Medium Risk
15604138,34,2,1,0,0,1,1,653,749,0.00,174189.04,1,0,Spain,Platinum,1567.70136,Adult,Medium,Zero,High,Low,Churned
15666095,51,4,2,0,1,1,1,956,753,79811.72,68260.27,1,0,Spain,Diamond,5014.49005,Middle,High,Medium,Medium,Medium,Churned
15643487,39,10,1,0,0,1,5,787,630,105473.74,58854.88,1,0,Spain,Platinum,13544.32244,Adult,Medium,Medium,Medium,High,Churned
15764033,43,1,1,1,0,1,4,572,693,121927.92,87994.95,1,1,Germany,Gold,2966.52810,Adult,Medium,Medium,Medium,Low,Churned
15747288,40,6,1,0,1,1,3,228,838,61671.19,150659.35,1,1,Spain,Gold,7480.82965,Adult,High,Medium,High,Medium,Churned
15790599,39,5,2,1,1,0,2,927,756,149363.12,109098.39,0,1,Germany,Diamond,10925.55822,Adult,High,Medium,Medium,High,Medium Risk
15737705,27,4,1,1,0,0,2,591,775,152309.37,104112.00,0,1,France,Gold,9177.14850,Adult,High,High,Medium,Medium,Medium Risk
15737194,33,5,2,1,0,0,5,977,635,0.00,122949.71,0,1,France,Diamond,2213.09478,Adult,Medium,Zero,Medium,Low,Medium Risk
15726776,36,1,1,1,1,0,5,812,705,111629.29,21807.16,0,0,Spain,Platinum,2363.42876,Adult,Medium,Medium,Low,Low,Medium Risk
15804357,40,3,1,1,1,0,2,415,481,0.00,32319.93,0,0,France,Gold,387.83916,Adult,Low,Zero,Low,Low,Medium Risk
15664432,49,7,1,1,0,1,5,541,727,96296.78,190457.87,1,1,Spain,Silver,12274.73128,Middle,Medium,Medium,High,High,Churned
15688984,20,4,1,1,0,0,5,250,595,95830.43,177738.98,0,0,France,Gold,7457.60620,Youth,Low,Medium,High,Medium,Medium Risk
15583026,38,0,1,1,0,0,2,915,535,135919.33,80425.65,0,1,France,Diamond,1600.47025,Adult,Low,Medium,Medium,Low,Medium Risk
15771668,59,10,1,0,0,1,2,422,578,185966.64,9445.42,1,0,France,Gold,20768.02926,Middle,Low,High,Low,High,Churned
15779904,29,5,2,1,1,0,2,347,597,0.00,174825.57,0,1,France,Gold,3146.86026,Adult,Low,Zero,High,Medium,Low Risk
15784323,21,7,2,0,0,0,3,786,449,0.00,175743.92,0,1,France,Gold,4217.85408,Adult,Low,Zero,High,Medium,Medium Risk
15756277,43,8,2,1,0,0,2,304,850,92244.83,54949.73,0,1,Germany,Platinum,9785.67741,Adult,High,Medium,Medium,Medium,Medium Risk
15663312,35,9,2,1,0,0,2,697,494,112727.06,183752.91,0,1,France,Diamond,16785.29330,Adult,Low,Medium,High,High,Medium Risk
15793197,34,8,1,0,0,0,1,444,676,100359.54,46038.28,0,1,France,Gold,10275.39216,Adult,Medium,Medium,Low,High,Medium Risk
15731463,43,10,1,1,1,0,4,412,818,105301.50,78941.59,0,0,Germany,Diamond,14188.23747,Adult,High,Medium,Medium,High,Medium Risk
15621768,45,6,1,0,0,0,1,847,712,112994.65,198398.68,0,0,Spain,Silver,12075.99778,Adult,Medium,Medium,High,High,Medium Risk
15691323,40,4,2,1,0,0,1,955,672,89025.88,188892.19,0,0,Germany,Gold,7284.67685,Adult,Medium,Medium,High,Medium,Medium Risk
15781326,35,9,1,0,0,0,2,413,636,95478.17,169286.74,0,0,France,Platinum,14626.41920,Adult,Medium,Medium,High,High,Medium Risk
15595640,37,8,2,0,0,0,4,422,698,0.00,145004.39,0,0,France,Diamond,3915.11853,Adult,Medium,Zero,Medium,Medium,Medium Risk
15814331,43,7,2,1,0,0,5,981,597,119127.46,55809.92,0,1,Germany,Silver,10869.63488,Adult,Low,Medium,Medium,High,High Risk
15602030,28,4,1,1,1,0,1,931,717,128206.79,54272.12,0,0,France,Silver,7224.42130,Adult,Medium,Medium,Medium,Medium,Medium Risk
15747974,49,1,2,1,0,0,1,449,614,0.00,192440.54,0,0,France,Diamond,1154.64324,Middle,Medium,Zero,High,Low,High Risk
15611315,23,4,1,1,0,0,2,455,708,71433.08,103697.57,0,1,Germany,Silver,5127.11755,Adult,Medium,Medium,Medium,Medium,Medium Risk
15636977,36,9,3,1,0,1,3,447,507,118214.32,119110.03,1,0,Germany,Gold,15394.73290,Adult,Low,Medium,Medium,High,Churned
15690337,27,5,2,1,0,0,2,564,581,102258.11,194681.60,0,1,France,Platinum,9639.75540,Adult,Low,Medium,High,Medium,Medium Risk
15680666,39,2,2,1,0,0,1,393,579,151963.26,158948.63,0,1,Spain,Platinum,5989.43547,Adult,Low,High,High,Medium,Medium Risk
15679551,46,2,1,1,1,1,2,461,504,163764.84,165122.55,1,1,Spain,Gold,6399.04815,Middle,Low,High,High,Medium,Churned
15778915,32,7,2,0,1,0,2,314,737,128551.36,189402.71,0,1,France,Gold,14829.77384,Adult,Medium,Medium,High,High,Low Risk
15568849,31,10,1,1,1,0,4,645,540,118158.74,158027.57,0,1,Spain,Silver,18212.37121,Adult,Low,Medium,High,High,Medium Risk
15747762,32,7,1,0,0,0,1,733,609,118520.41,3815.48,0,0,France,Gold,9573.20432,Adult,Medium,Medium,Low,Medium,Medium Risk
15753679,24,4,2,1,1,0,3,945,778,0.00,162809.20,0,0,France,Diamond,2442.13800,Adult,High,Zero,High,Low,Low Risk
15750049,40,10,1,0,0,0,3,264,621,163823.37,89519.47,0,0,France,Diamond,20974.71321,Adult,Medium,High,Medium,High,Medium Risk
15606097,63,7,1,1,1,1,2,941,665,104469.58,25165.36,1,0,Germany,Platinum,8961.53504,Senior,Medium,Medium,Low,Medium,Churned
15802368,47,6,1,1,1,0,5,725,608,0.00,126012.57,0,1,France,Silver,2646.26397,Middle,Medium,Zero,Medium,Low,High Risk
15767488,36,7,2,1,0,0,5,524,680,0.00,20109.21,0,0,Spain,Diamond,482.62104,Adult,Medium,Zero,Low,Low,Medium Risk
15669946,46,2,1,1,1,0,1,320,663,141726.88,58257.23,0,1,Germany,Gold,4776.12147,Middle,Medium,Medium,Medium,Medium,High Risk
15612103,35,2,1,1,1,1,3,803,627,137852.96,172269.21,1,1,Germany,Silver,5686.01169,Adult,Medium,Medium,High,Medium,Churned
15645353,26,1,1,1,0,0,2,543,607,0.00,29818.20,0,0,France,Gold,178.90920,Adult,Medium,Zero,Low,Low,Medium Risk
15650018,43,8,1,0,0,0,5,302,681,154100.30,114659.81,0,1,France,Diamond,16964.84187,Adult,Medium,High,Medium,High,Medium Risk
15659002,45,6,2,0,0,0,3,298,766,0.00,147184.74,0,1,France,Platinum,3090.87954,Adult,High,Zero,Medium,Medium,Medium Risk
15616028,30,2,3,0,1,0,4,392,694,0.00,15039.41,0,0,France,Diamond,135.35469,Adult,Medium,Zero,Low,Low,High Risk
15660475,54,9,1,0,1,0,1,739,411,0.00,76621.49,0,1,France,Platinum,2298.64470,Middle,Low,Zero,Medium,Low,High Risk
15652615,39,8,1,1,1,0,3,436,742,140004.96,92985.78,0,0,France,Silver,15111.06246,Adult,Medium,Medium,Medium,High,Medium Risk
15653572,43,8,1,0,1,1,2,831,673,127132.96,6009.27,1,0,Spain,Silver,11604.21669,Adult,Medium,Medium,Low,High,Churned
15628059,61,1,2,1,1,0,5,589,529,0.00,191370.97,0,0,France,Silver,1148.22582,Senior,Low,Zero,High,Low,Medium Risk
15703413,38,7,1,1,0,0,4,545,519,125328.56,188225.67,0,1,France,Platinum,14543.70088,Adult,Low,Medium,High,High,Medium Risk
15610433,35,9,2,1,0,0,4,253,573,0.00,11743.89,0,0,France,Diamond,352.31670,Adult,Low,Zero,Low,Low,Medium Risk
15770548,28,3,1,1,0,0,2,816,453,139986.65,136846.75,0,1,Germany,Gold,7241.62700,Adult,Low,Medium,Medium,Medium,Medium Risk
15645637,39,6,1,1,1,0,2,558,798,119787.76,164248.33,0,1,Germany,Gold,11834.35813,Adult,High,Medium,High,High,Medium Risk
15590888,34,10,2,0,0,0,5,711,693,107556.06,154631.35,0,1,Spain,Diamond,16934.00115,Adult,Medium,Medium,High,High,Medium Risk
15568326,44,2,2,1,0,0,2,348,637,0.00,149665.65,0,1,France,Gold,1346.99085,Adult,Medium,Zero,Medium,Low,Medium Risk
15655368,47,1,1,0,0,0,3,710,672,0.00,91574.92,0,0,France,Silver,549.44952,Middle,Medium,Zero,Medium,Low,High Risk
15665579,28,0,1,1,0,0,4,845,597,142705.95,127233.39,0,1,France,Platinum,1808.75967,Adult,Low,Medium,Medium,Low,Medium Risk
15676091,42,7,1,1,1,0,5,716,543,0.00,56650.47,0,0,France,Silver,1359.61128,Adult,Low,Zero,Medium,Low,Medium Risk
15716984,56,4,2,1,0,0,4,736,695,0.00,84644.76,0,1,Spain,Gold,1269.67140,Middle,Medium,Zero,Medium,Low,High Risk
15715078,35,6,2,1,1,0,3,416,584,161613.94,148238.16,0,0,France,Gold,14425.97716,Adult,Low,High,Medium,High,Low Risk
15569452,58,3,2,0,1,0,4,949,652,116353.20,193502.90,0,1,Germany,Platinum,6976.16280,Middle,Medium,Medium,High,Medium,High Risk
15628863,38,4,1,1,1,0,3,895,601,60013.81,38020.05,0,0,France,Silver,3570.99125,Adult,Medium,Medium,Low,Medium,Medium Risk
15778192,28,4,2,1,1,0,3,997,628,0.00,176750.81,0,0,Spain,Diamond,2651.26215,Adult,Medium,Zero,High,Low,Low Risk
15793723,32,9,2,1,0,0,3,797,607,144272.07,176580.63,0,0,Germany,Gold,19724.62590,Adult,Medium,Medium,High,High,Medium Risk
15798943,46,8,2,1,0,0,5,594,646,0.00,133059.15,0,1,France,Diamond,3592.59705,Middle,Medium,Zero,Medium,Medium,High Risk
15764708,30,6,1,1,0,0,4,748,572,117696.67,100843.82,0,0,France,Diamond,10356.48712,Adult,Low,Medium,Medium,High,Medium Risk
15791040,58,1,2,1,1,0,1,760,801,79954.61,30484.19,0,0,Spain,Gold,1781.99734,Middle,High,Medium,Low,Low,High Risk
15631512,26,8,1,1,0,0,2,489,597,149989.39,42330.58,0,1,France,Diamond,14641.97076,Adult,Low,Medium,Low,High,Medium Risk
15640106,40,7,1,0,0,0,3,611,613,124339.90,193309.58,0,0,France,Diamond,14586.62192,Adult,Medium,Medium,High,High,Medium Risk
15710315,29,4,1,0,0,1,1,674,529,135759.40,112813.79,1,0,Germany,Gold,8480.17685,Adult,Low,Medium,Medium,Medium,Churned
15771535,37,9,2,1,0,0,3,577,794,0.00,68008.85,0,1,Spain,Diamond,2040.26550,Adult,High,Zero,Medium,Low,Medium Risk
15611947,34,3,1,1,0,0,2,496,557,83074.00,132673.22,0,0,France,Gold,4915.03864,Adult,Low,Medium,Medium,Medium,Medium Risk
15670266,28,4,1,1,1,0,2,695,499,141792.61,22001.91,0,1,France,Platinum,7419.65915,Adult,Low,Medium,Low,Medium,Medium Risk
15609083,26,6,1,1,0,1,4,508,544,0.00,100200.40,1,1,France,Silver,2104.20840,Adult,Low,Zero,Medium,Low,Churned
15567923,30,6,1,0,0,0,2,388,739,0.00,122604.44,0,1,France,Silver,2574.69324,Adult,Medium,Zero,Medium,Low,Medium Risk
15788183,43,1,2,1,0,0,3,322,458,106870.12,100564.37,0,1,Germany,Diamond,2740.78862,Adult,Low,Medium,Medium,Low,High Risk
15735782,31,9,1,1,0,0,5,511,528,120962.59,5419.31,0,0,France,Platinum,12258.83830,Adult,Low,Medium,Low,High,Medium Risk
15774401,51,4,2,0,0,1,4,562,773,0.00,123587.83,1,0,Spain,Silver,1853.81745,Middle,High,Zero,Medium,Low,Churned
15737971,30,5,2,1,0,0,3,786,646,0.00,13935.32,0,1,France,Diamond,250.83576,Adult,Medium,Zero,Low,Low,Medium Risk
15758750,31,0,1,1,1,0,2,752,564,110527.17,87060.77,0,0,France,Gold,1366.45401,Adult,Low,Medium,Medium,Low,Medium Risk
15611767,52,0,1,0,0,1,5,500,624,133723.43,4859.59,1,1,Germany,Silver,1351.81307,Middle,Medium,Medium,Low,Low,Churned
15643770,52,5,1,1,0,1,5,336,682,112670.48,21085.17,1,1,France,Platinum,7139.76186,Middle,Medium,Medium,Low,Medium,Churned
15744717,44,2,2,1,1,0,3,655,726,0.00,26733.86,0,1,France,Silver,240.60474,Adult,Medium,Zero,Low,Low,Medium Risk
15570681,24,1,1,1,0,0,2,591,560,116084.32,89734.70,0,0,France,Diamond,2860.09460,Adult,Low,Medium,Medium,Low,Medium Risk
15792650,36,0,1,1,1,1,4,659,382,0.00,179540.73,1,0,Spain,Gold,538.62219,Adult,Low,Zero,High,Low,Churned
15605531,38,6,2,1,0,0,3,629,457,0.00,173219.09,0,1,Spain,Diamond,3637.60089,Adult,Low,Zero,High,Medium,Medium Risk
15605339,37,10,2,1,1,0,4,450,673,0.00,37411.35,0,1,France,Platinum,1234.57455,Adult,Medium,Zero,Low,Low,Low Risk
15672216,40,4,1,0,0,0,3,482,584,82441.75,80852.11,0,1,France,Gold,5334.86915,Adult,Low,Medium,Medium,Medium,Medium Risk
15812893,39,10,2,1,1,1,3,733,629,0.00,43174.49,1,1,France,Diamond,1424.75817,Adult,Medium,Zero,Low,Low,Churned
15624180,37,10,4,1,1,1,2,395,584,134171.80,70927.11,1,1,Germany,Diamond,17099.49263,Adult,Low,Medium,Medium,High,Churned
15701364,30,10,2,1,1,0,1,315,724,0.00,54265.55,0,0,France,Diamond,1790.76315,Adult,Medium,Zero,Medium,Low,Low Risk
15762588,31,5,2,1,1,0,4,782,644,0.00,41872.17,0,0,France,Gold,753.69906,Adult,Medium,Zero,Low,Low,Low Risk
15806318,48,2,1,1,0,1,4,879,676,124442.38,15068.53,1,1,Germany,Gold,3868.88817,Middle,Medium,Medium,Low,Medium,Churned
15712596,31,4,1,1,0,0,4,699,499,0.00,25950.49,0,0,France,Platinum,389.25735,Adult,Low,Zero,Low,Low,Medium Risk
15600399,60,4,1,1,0,1,3,361,598,0.00,197727.14,1,0,France,Diamond,2965.90710,Middle,Low,Zero,High,Low,Churned
15576216,37,4,1,1,0,1,1,601,655,108862.76,79555.08,1,1,Germany,Gold,6636.46420,Adult,Medium,Medium,Medium,Medium,Churned
15620750,28,3,1,1,1,0,3,328,559,141099.43,15607.27,0,0,France,Platinum,5831.26444,Adult,Low,Medium,Low,Medium,Medium Risk
15623489,67,0,1,1,1,0,3,809,543,128843.67,134612.48,0,1,France,Silver,1692.27414,Senior,Low,Medium,Medium,Low,Medium Risk
15667944,39,0,1,0,1,0,5,1000,679,86843.61,159830.58,0,0,France,Platinum,1347.92784,Adult,Medium,Medium,High,Low,Medium Risk
15584928,32,4,2,1,1,0,2,728,594,120074.97,162961.79,0,1,Germany,Diamond,8448.17535,Adult,Low,Medium,High,Medium,Medium Risk
15779913,27,5,2,1,1,0,3,298,586,130231.80,192427.16,0,0,France,Platinum,11277.59688,Adult,Low,Medium,High,High,Low Risk
15644977,31,5,2,1,0,0,2,597,776,0.00,92647.94,0,1,France,Diamond,1667.66292,Adult,High,Zero,Medium,Low,Medium Risk
15749679,39,2,1,1,1,0,2,412,699,109724.38,180022.39,0,0,France,Gold,4911.93291,Adult,Medium,Medium,High,Medium,Medium Risk
15629010,35,5,1,1,1,0,5,547,847,111743.43,183584.14,0,1,Germany,Gold,10009.12032,Adult,High,Medium,High,High,Medium Risk
15768465,35,8,2,1,1,0,2,810,582,121309.17,28750.67,0,0,Germany,Gold,11694.09339,Adult,Low,Medium,Low,High,Medium Risk
15767781,38,10,1,1,0,0,3,966,648,82697.28,74846.67,0,0,France,Platinum,11566.64091,Adult,Medium,Medium,Medium,High,Medium Risk
15635364,49,9,3,1,1,1,3,286,618,44301.43,89729.30,1,1,France,Diamond,7122.02200,Middle,Medium,Low,Medium,Medium,Churned
15722004,31,4,1,0,0,0,4,759,543,138317.94,61843.73,0,1,France,Platinum,7843.55295,Adult,Low,Medium,Medium,Medium,Medium Risk
15766044,49,4,1,1,0,1,1,641,642,120688.61,24770.22,1,0,Germany,Gold,6405.98380,Middle,Medium,Medium,Low,Medium,Churned
15586680,27,4,1,1,0,0,2,513,462,176913.52,80587.27,0,0,France,Silver,10054.48505,Adult,Low,High,Medium,High,Medium Risk
15635388,47,6,1,1,0,0,5,441,640,89047.14,116286.25,0,0,Spain,Diamond,8675.31105,Middle,Medium,Medium,Medium,Medium,High Risk
15655175,40,4,2,1,0,1,5,303,740,114318.78,129333.69,1,0,Germany,Platinum,7655.94435,Adult,Medium,Medium,Medium,Medium,Churned
15639133,50,4,2,1,0,0,4,504,773,0.00,129372.94,0,1,France,Gold,1940.59410,Middle,High,Zero,Medium,Low,High Risk
15799653,32,7,2,1,1,0,5,356,583,94753.55,18149.03,0,1,Germany,Silver,8015.86072,Adult,Low,Medium,Low,Medium,Medium Risk
15723872,46,10,2,0,1,0,3,821,589,0.00,168369.37,0,1,Spain,Diamond,5556.18921,Middle,Low,Zero,High,Medium,High Risk
15775627,35,8,2,0,1,0,3,825,509,0.00,67431.28,0,0,France,Gold,1820.64456,Adult,Low,Zero,Medium,Low,Low Risk
15630704,32,9,2,1,0,0,3,821,612,106520.73,177092.16,0,0,Germany,Gold,15964.83780,Adult,Medium,Medium,High,High,High Risk
15815534,37,0,1,1,1,0,4,274,505,134006.39,93736.69,0,0,Spain,Platinum,1621.27397,Adult,Low,Medium,Medium,Low,Medium Risk
15697249,25,3,1,1,0,0,3,440,546,132837.70,131647.31,0,1,Germany,Platinum,6893.27572,Adult,Low,Medium,Medium,Medium,Medium Risk
15681316,41,0,2,1,0,0,5,257,681,120549.29,175722.31,0,1,France,Silver,1732.65983,Adult,Medium,Medium,High,Low,Medium Risk
15682523,20,1,1,1,1,0,5,415,762,139432.55,85606.83,0,0,France,Gold,3302.29198,Youth,High,Medium,Medium,Medium,Medium Risk
15650244,29,7,2,1,0,0,1,841,786,80895.44,64945.57,0,0,Spain,Diamond,8030.32888,Adult,High,Medium,Medium,Medium,Medium Risk
15648638,34,6,2,1,0,0,3,741,629,0.00,190347.72,0,0,Spain,Diamond,3997.30212,Adult,Medium,Zero,High,Medium,Medium Risk
